recipe_id,ingredient_id,quantity
191,17,適量
191,26,5g
191,176,1大匙
191,791,2大匙
191,24,1大匙
191,31,5g
192,370,80g
192,792,80g
192,713,80g
192,287,20g
192,264,20g
192,162,20g
192,77,適量
192,95,10g
192,206,５g
192,793,８０g
193,745,100g
193,141,30g
193,447,20g
193,341,20g
193,109,300cc
193,794,20g
193,795,5cc
193,27,10g
193,310,10g
194,796,1/3顆(約180g
194,797,50克
194,407,1杯(約180g
194,95,5g
194,798,100克
194,350,5克
194,24,15g
194,290,10克
194,799,150cc
194,141,1顆
195,800,80克
195,187,30克
195,374,50克
195,801,3片
195,802,15g
195,803,50克
195,799,適量
195,804,1顆
196,3,1顆
196,805,50公克
196,806,20公克
196,807,適量(配色)
196,808,150克
196,531,20公克
196,809,少許
196,17,適量
196,810,150cc
196,811,1片
197,812,50克
197,813,300cc
197,27,5g
197,814,80g
197,815,10g
197,816,5g
197,817,20g
197,818,20g
198,84,200g
198,819,150g
198,3,3顆
198,820,20克
198,18,20cc
198,27,10克
198,821,10cc
198,309,100g
198,472,40cc
198,95,5g
199,822,50g
199,716,55g
199,66,1支(約10g)
199,823,3片(約40g)
199,3,1顆
199,17,1/4小匙
199,208,1/4小匙
199,10,60cc
199,824,適量(約10cc)
199,746,適量(約20cc)
199,248,適量(約15g)
199,825,2顆
199,607,100g
199,318,15g
200,672,2隻(約700g)
200,826,70g
200,391,30g
200,207,30g
200,178,800cc
200,827,500g
200,9,210g
200,10,500cc
200,828,2瓣
200,18,15g
200,829,15g
200,31,2.5g
200,830,30g
200,473,30g
200,831,30g
200,318,30g
200,274,15g
200,155,1/2量米杯
200,564,1/2量米杯
201,69,130g
201,298,20g
201,10,3000cc
201,17,2.5g
201,336,1顆
201,77,20g
201,832,56g
201,833,80g
201,834,30g
201,153,200g
202,184,200克
202,42,1顆(約230g)
202,36,1把(約10g
202,268,適量(約10g)
202,350,約10g)
202,26,5g
202,95,1.25g
202,24,15g
203,279,5塊(約120g)
203,413,4塊(約80g)
203,387,4顆
203,835,200克
203,836,150克
203,837,100克
203,88,10支
203,838,約80g
203,207,2條(約150g)
203,210,50克
203,839,約20g
203,840,1包
203,18,45g
203,9,10g
203,31,1.5g
203,24,15g
203,43,2支(約30g)
203,14,3-4顆
203,119,2支(約20g)
203,15,5片(約30g)
204,841,4塊(約120g)
204,418,100克
204,268,10g
204,18,10g
204,524,100克
204,162,4朵(約70g)
204,842,30g
204,37,5g
204,322,約10g(可依喜好)
204,843,200cc
205,844,100克
205,845,10克
205,846,10克
205,31,少許
205,141,2顆(約140g)
205,379,1/4顆(約65g)
205,318,1小匙(約5g)
206,847,300g
206,83,120g
206,848,150g
206,24,15g
206,61,1顆
206,18,15g
206,155,15g
206,849,5g
206,675,15g
206,127,30g
207,850,200g
207,851,3包(約195g)
207,355,60g
207,3,2顆
207,721,10g
207,42,100g
207,749,30g
207,187,5g
207,356,300cc
207,127,300cc
207,18,10cc
207,17,1.25g
207,24,15g
208,852,適量
208,853,適量
208,616,適量
208,854,1片
209,855,200g
209,66,30g
209,793,5片(約90g)
209,856,5根
209,18,15g
209,25,15g
209,92,15g
209,24,15g
209,307,15g
209,857,5g
210,858,1茶包
210,825,4顆
210,616,依喜好適量
210,859,10cc
210,472,200cc
211,819,100g
211,414,40g
211,860,40g
211,3,4顆
211,197,35g
211,35,150g
211,155,10g
211,10,550cc
211,17,2.5g
211,31,2.5g
211,861,225g
211,862,60g
211,127,225g
212,752,200g
212,42,200g
212,580,100g
212,127,1600cc
212,17,2.5g
212,712,1片
212,155,5g
213,863,4片
213,522,2片
213,237,150g
213,3,2顆
213,286,50g
213,42,40g
213,864,30g
213,777,5g
213,92,15g
213,18,15g
213,24,15g
213,865,5朵
213,866,300g
214,867,80g
214,868,20g
214,184,20g
214,869,20g
214,657,50g
214,15,20g
214,264,50g
214,870,20g
214,18,10cc
214,871,30g
214,27,10g
214,616,300g
215,872,80g
215,873,80g
215,86,50g
215,248,10g
215,124,20cc
215,27,10g
215,145,50g
215,874,50g
215,609,20g
215,875,50g
215,876,50cc
215,95,10g
216,877,100g
216,878,一片（約10g）
216,3,20g
216,207,20g
216,281,20g
216,564,10g
216,879,2包(約5g)
216,178,300cc
217,880,820g
217,881,1包(約75g)
217,10,1600C.C.
217,882,70g
217,883,15g
217,45,15g
217,884,30g
217,885,約5g
217,18,約22.5g
217,886,15g
217,40,90g
217,876,2.5g
217,887,150g
217,888,130g
217,128,60g
217,889,5g
217,890,5g
217,891,2.5g(一瓣)
217,892,2.5g
217,893,5g
217,894,115g
217,895,2.5g
217,52,80g
217,229,2.5g
217,896,2.5g
217,776,300g
218,897,1包(約75g)
218,10,3500C.C.
218,884,6.5大匙
218,898,530g
218,899,約245g
218,819,220g
218,900,300g
218,901,15g
218,902,約22.5g
218,903,15g
218,248,5g
218,904,1500C.C.
218,905,10g
218,906,10g
218,907,1.25g
218,908,15g
218,909,30g
218,910,60g
218,124,15g
218,229,15g
218,137,適量
218,776,300g
219,69,400g
219,911,160g
219,76,100g
219,17,2.5g
219,241,100g
219,31,5g
219,912,20g
219,913,1大碗
219,914,170g
219,178,250g
219,884,15g
219,616,30g
219,176,30g
219,296,15g
219,915,25g
219,876,1/4小匙
219,124,1/4小匙
220,170,100g
220,109,50cc
220,916,50g
220,62,10g
220,90,50g
220,917,50g
220,779,50g
220,239,20g
220,918,5g
220,737,30g
221,919,500cc
221,114,50g
221,707,20g
221,708,20g
221,713,20g
221,709,100g
221,667,50g
221,264,10g
221,920,100g
221,45,5cc
221,17,5克
221,19,10克
221,26,10cc
221,921,100g
222,113,80g
222,922,50g
222,692,150g
222,95,5g
222,923,20g
222,109,300cc
223,924,50g
223,370,50g
223,925,125g
223,563,80g
223,926,30g
223,18,15g
223,92,15g
223,927,5g
223,225,10g
223,928,40g
223,393,150g
223,10,400g
223,312,45g
224,3,30g
224,929,50g
224,930,50g
224,525,50g
224,931,20g
224,322,20g
224,289,10g
224,450,300g
224,932,200g
224,933,30g
224,472,300g
224,26,2.5g
224,31,1.25g
224,18,20g
224,927,5g
225,934,3片
225,935,80g
225,477,20g
225,3,40g
225,936,80g
225,443,100g
225,937,80g
225,17,5g
225,19,25g
225,107,80g
225,938,350g
226,939,約200g
226,125,150g
226,940,約15g
226,941,約8g
226,942,10g
226,40,200C.C.
226,18,30g
226,27,15g
226,87,40g
226,407,100g
226,943,100g
226,10,600C.C.
226,944,約3g
226,3,1個
226,945,約2g
226,26,5g
226,946,160g
227,169,250g
227,947,140g
227,948,200g
227,949,105g
227,87,80g
227,950,45g
227,951,45g
227,473,30g
227,225,15g
227,884,15g
227,952,5g
228,944,5g
228,309,100g
228,109,310g
228,27,5g
228,3,30g
228,953,100g
228,954,200g
228,955,230g
229,956,100g
229,257,200g
229,167,3g
229,884,15g
229,318,45g
229,17,3g
229,311,15cc
229,178,150ml
229,379,50g
230,957,20g
230,127,400cc
230,135,10cc
230,318,10cc
230,178,400cc
230,40,40cc
230,958,10g
230,182,5cc
230,884,45g
232,964,200g
232,17,2.5g
232,31,2.5g
232,24,2.5g
232,62,15g
232,207,30g
232,776,10g
232,281,20g
232,965,15g
232,960,30g
232,966,20g
233,967,40g
233,838,60g
233,968,20g
233,969,40g
233,709,200g
233,84,60g
233,355,60g
233,523,15g
233,248,20g
233,127,1200cc
233,17,5g
233,651,200g
234,503,180g
234,970,15g
234,127,1600cc
234,17,1/2小匙
234,274,5g
234,155,1小匙
234,24,1大匙
235,423,150g
235,490,100g
235,276,15g
235,971,10g
235,972,5g
235,17,2.5g
235,68,2.5g
235,229,5g
235,135,10cc
235,379,50g
235,793,50g
235,52,20g
235,973,10cc
235,225,10cc
235,974,5g
235,975,10g
235,689,5g
235,976,10cc
236,105,200g
236,977,40g
236,978,50g
236,10,100cc
236,223,30g
236,613,15g
236,137,10g
236,979,100g
236,980,120cc
236,202,40g
236,3,1/2顆
236,109,45cc
236,179,5cc
236,27,7.5g
237,20,200g
237,139,50g
237,135,10cc
237,981,40g
237,42,15g
237,17,5g
237,68,5g
237,746,10g
237,982,適量
237,983,80g
237,984,250cc
237,318,10g
238,985,2片
238,817,20克
238,922,30克
238,391,2片
238,113,100克
238,986,15克
238,987,5克
238,988,15克
238,784,30克
238,989,40克
238,444,40克
238,225,1小匙
238,95,1/8小匙
238,725,30克
238,651,50克
238,531,70克
239,105,1隻
239,990,5錢
239,991,6錢
239,992,3錢
239,368,10顆
239,993,1片
239,994,各適量
239,407,1杯
239,995,10克
239,10,1.5杯
239,580,50克
239,379,50克
239,954,50克
239,607,50克
239,996,1茶匙
240,281,2顆
240,368,10顆
240,997,3片
240,992,10克
240,998,100克
240,114,50克
240,485,5尾
240,999,150克
240,1000,30克
240,515,50克
240,332,1把
240,1001,30克
240,591,30克
240,141,1顆
241,1002,1顆
241,8,2片
241,391,2片
241,1003,1顆
241,1004,2克
241,97,1塊
241,989,50克
241,724,50克
241,1005,30克
241,1006,5克
241,1007,1小匙
241,178,240cc
241,310,5克
241,141,20克
241,379,20克
241,1008,20克
241,1009,5克
242,692,半碗
242,1010,3大匙
242,355,50g
242,210,50g
242,268,1小匙
242,8,1/2(40g)
242,1011,10克
242,95,1小匙
242,1012,30克
242,1013,30克
242,379,50克
243,800,100克
243,1014,各10克
243,585,3克
243,18,5cc
243,45,3cc
243,208,5克
243,95,2克
243,597,100cc
243,1015,1茶匙
243,1016,1茶匙
243,380,1大匙
243,27,1小匙
243,1017,各10克
243,1018,5克
243,1019,20克
243,1020,10cc
243,418,50克
244,1021,70g
244,286,100g
244,563,100g
244,170,100g
244,391,100g
244,109,150g
244,10,200g
244,927,2.5g
244,138,2.5g
244,8,3顆
244,580,150g
244,88,100g
244,1022,80g
244,467,80g
244,225,15g
244,265,2g
245,516,100g
245,453,100g
245,10,100
245,563,100g
245,1023,50g
245,1024,50g
245,1025,50g
245,109,200g
245,927,2.5g
245,179,5g
245,138,2.5g
245,1026,1.25g
246,1027,50g
246,3,150g=2顆
246,1028,100g
246,242,80g
246,1029,15g
246,1030,200g
246,1031,80g
246,1032,80g
247,3,4顆
247,66,1枝
247,52,20g
247,92,1大匙
247,18,1/2小匙
247,17,少許
247,549,1包(180g)
247,545,120cc
247,638,2大匙
247,19,1/2小匙
247,213,少許
247,721,2片
248,3,2顆
248,521,30g
248,42,50g
248,1033,5朵
248,580,30g
248,109,2大匙
248,179,2大匙
248,17,2.5g
248,403,少許
248,170,150g
248,154,20g
248,1034,5g
248,497,1小把
248,479,1顆
248,1035,2大匙
248,225,1大匙
248,213,少許
249,1036,400g
249,40,400g
249,109,200cc
249,17,1/2小匙
249,30,1/4小匙
249,154,10g
249,1037,60g
249,580,80g
249,210,80g
250,1038,半碗
250,1039,50克
250,355,50克
250,210,100克
250,1040,20克
250,411,10克
250,88,5克
250,350,3克
250,268,5克
250,95,1小匙
250,339,10克
250,10,100cc
250,208,20克
250,1041,適量
251,524,100克
251,18,1小匙
251,31,1/2匙
251,140,50克
251,1042,150克
251,135,5cc
251,225,5cc
251,1043,2克
251,286,30克
251,162,5克
251,373,10克
251,312,2克
251,317,30克
252,922,50g
252,516,20g
252,1044,50g
252,348,5g
252,155,5g
252,1045,10g
252,268,5g
252,1046,16克
252,1047,8克
252,162,10g
252,84,20g
252,274,1匙
252,825,1顆
253,288,80 g
253,1048,150 g
253,84,20g
253,1015,10g
253,1049,20G
253,271,10cc
253,362,10cc
253,19,5克
253,357,10cc
253,148,10g
253,607,50g
253,629,50g
253,1050,100cc
254,1051,2個
254,776,50g
254,1052,40g
254,1053,1大匙
254,207,20g
254,503,100g
254,3,2顆
254,109,1大匙
254,17,少許
254,24,1小匙
254,1054,1小匙
254,155,1/2小匙
254,1055,1小匙
255,1056,6尾
255,1057,1碗
255,563,3TBS
255,336,2顆
255,207,1/3根
255,468,半顆
255,1025,3TBS
255,1058,個人喜好
255,256,1/2TSP
255,1059,1TBS
255,135,1/2TSP
255,271,1/2TSP
256,3,2顆
256,281,1/2顆
256,1060,4-6片
256,178,1湯匙
256,1061,2湯匙
256,225,2茶匙
256,17,適量
256,68,少許
257,1062,120克
257,265,1/2茶匙
257,68,少許
257,225,1/2茶匙
257,453,1/2量米杯
257,995,2湯匙
257,42,1/6顆
257,1063,2湯匙
257,356,160ml
257,135,1/2茶匙
257,1064,1顆
257,1065,1湯匙
257,1066,10片
257,14,1顆
257,17,少許
258,1067,5張
258,207,1條
258,3,2顆
258,418,適量
258,981,1個
258,370,2杯
258,127,2杯
258,760,半杯
259,91,150克
259,42,30克
259,296,少許
259,213,少許
259,638,2大匙
259,437,1小匙
259,1068,1大匙
259,1069,100克
259,1070,50克
259,1071,50克
259,1072,1碗
259,1008,100克
260,709,100克
260,707,5顆
260,3,1顆
260,713,2隻
260,515,20克
260,1073,10克
260,1074,少許
260,322,少許
260,594,30克
260,580,50克
260,379,100克
261,1075,120克
261,447,60克
261,1076,1根
261,1077,10顆
261,223,1杯
261,178,150ml
262,178,120ml
262,179,30ml
262,180,1片
262,19,1 1/2茶匙
262,64,1顆
263,1078,一條
263,281,3顆
263,706,8尾
263,14,5辦
263,1079,少許
263,490,一條
263,170,2顆
263,42,1顆
263,492,少許
263,345,少許
263,109,50cc
263,10,300cc
264,1080,100g
264,379,一顆
264,8,一顆
264,1081,一條
264,226,適量
264,1082,20g
264,870,適量
264,1083,適量
264,1084,適量
264,1085,兩匙
264,205,1杯
264,356,1杯
265,62,1匙
265,3,2顆
265,109,50CC
265,223,150g
265,447,150g
265,141,1顆
265,379,1顆
265,82,1條
265,694,1條
265,590,1顆
266,1086,100G
266,1087,1匙
266,226,1匙
266,1085,1匙
266,18,1匙
266,14,1匙
266,1088,一碗
266,207,依喜好
266,16,依喜好
266,42,依喜好
266,716,依喜好
267,62,3匙
267,472,100CC
267,352,1匙
267,1089,1匙
267,689,適量
267,1090,1包
267,178,200CC
268,3,2顆
268,1091,150cc
268,309,8克
268,155,8克
268,746,1大匙
268,291,1小匙
268,769,1/2小匙
268,77,少許
268,531,100克
268,95,少許
268,248,適量
268,1092,適量
268,1093,250克
269,113,120克
269,1094,1顆
269,1095,10顆
269,1096,1湯匙
269,1097,2湯匙
269,1098,4片
270,1099,120克
270,784,30克
270,786,30克
270,1100,40克
270,469,30克
270,1101,4片
270,1102,38克
270,1103,1茶匙
270,225,1茶匙
271,202,500g
271,178,300g
271,42,半顆
271,95,1小匙
271,403,1/4小匙
271,706,7隻
271,707,7顆
271,1104,1片
271,784,1/4顆
271,786,1/4顆
271,79,2瓣
271,1033,3顆
271,1105,1茶匙
271,1106,裝飾
271,370,1杯
271,1107,1.2杯
272,3,3顆
272,784,1/4顆
272,786,1/4顆
272,42,1/4顆
272,79,2瓣
272,207,1小條
272,589,1/4小顆
272,265,1小匙
272,1108,1/4小匙
272,223,100g
272,178,100g
272,1109,300g
273,490,1條
273,706,20隻
273,1033,5顆
273,42,半顆
273,79,3瓣
273,538,5朵
273,119,1條
273,95,1小匙
273,1110,1/3小匙
273,1111,2大匙
273,62,1茶匙
273,281,2顆
273,207,1小條
273,32,200cc
273,1112,1/3條
273,68,1/4小匙
273,462,20cc
273,715,1小匙
273,1113,1大匙
274,107,半根
274,522,1片
274,62,50G
274,1114,30G
274,154,1大匙
274,17,少許
274,152,1/2大匙
274,141,1顆
274,109,300c.c.
275,524,1片
275,244,1/2顆
275,1115,100G
275,1116,1碗
275,1101,10G
275,1117,2TBS
275,613,2TBS
275,10,30CC
276,1118,1顆
276,1119,1片
276,109,300cc
276,40,200cc
276,616,3顆
276,318,1點點
277,447,60克
277,107,20克
277,317,150克
277,109,70克
278,11,300g
278,66,1隻
278,119,1隻
278,14,5瓣
278,1120,：
278,102,1大匙
278,18,1茶匙
278,19,1茶匙
278,31,少許
278,40,50c.c
279,1121,約205g
279,222,380g
279,831,85g
279,182,1/4小匙
279,1122,5個
279,10,1大匙
279,472,40ml
280,1123,150克
280,203,2朵
280,148,30克
280,161,3克
280,187,2根
280,43,2根
280,515,2尾
280,10,500毫升
280,17,2克
280,31,2克
280,350,10克
281,373,10小條
281,88,約8根
281,79,3小瓣
281,154,1小塊
281,18,2小匙
281,17,適量
281,68,適量
282,469,4條
282,1124,50克
282,18,50克
282,1125,50克
282,22,40克
282,1126,10克
283,216,250克
283,3,2顆
283,61,1顆
283,27,35克
283,1127,90克
283,317,210克
284,674,1盒
284,658,2顆
284,14,2瓣
284,119,1根
284,66,1根
284,103,1根
284,18,1大匙
284,25,1大匙
285,205,1.5杯洗淨瀝乾
285,42,半顆切丁
285,242,10顆切片
285,1128,2顆切末
285,869,半斤，去頭去殼去腸泥
285,184,半斤
285,374,一尾切圈
285,1129,各一半切丁​
285,474,1大匙​
285,1085,1大匙​
285,255,３大匙​
285,24,1大匙​
285,1130,少許
286,69,250g
286,309,150g
286,208,40g
286,17,3g
286,1131,10g
286,671,4g
286,1132,100g
286,276,65g
286,336,1顆
286,1133,140g
287,1134,150g
287,27,300g
287,1135,¼茶匙/2g
287,1085,2茶匙/9g
287,127,500ml
287,688,適量
287,616,適量
288,125,200克
288,42,半顆
288,67,30克
288,17,2克
288,170,2顆
288,62,適量
288,336,1顆
288,564,適量
289,423,350公克
289,882,少許
289,362,1顆
289,551,1大匙
289,27,1大匙
289,24,2大匙
289,718,1茶匙
289,135,1茶匙
289,1136,1大匙
289,1137,2根
289,225,1大匙
290,125,160g
290,1138,120g
290,207,適量
290,264,適量
290,14,3瓣
290,816,3大匙
290,19,0.5大匙
290,10,適量
290,31,適量
291,1139,240克
291,1140,40克
291,1131,16克
291,17,1小撮
291,1141,40ml
291,32,100ml
291,472,150ml
291,1142,1個
292,1143,5斤
292,1144,3斤
292,95,少許
293,223,170克
293,1145,60克
293,336,2顆
293,182,2克
293,17,2克
293,442,6克
293,309,150克
293,447,適量
293,19,60克
294,707,20顆
294,254,一小塊
294,24,適量
294,17,適量
295,216,340g
295,384,4顆(約256g)
295,276,60g
295,109,50g
295,362,1顆
295,309,30g
295,298,10g
295,442,2g
295,19,60g
295,17,2g
295,654,8顆(約90g)
296,107,200克
296,314,20克
296,3,1顆
297,254,20克
297,1146,480克
297,18,15毫升
297,17,3克
297,10,200毫升
297,9,5克
298,1147,120克
298,1148,10克
298,105,1片
298,42,1/4個
298,257,1大匙
298,154,1小匙
298,1149,5～6片
298,585,適量
298,301,200cc
298,18,2小匙
298,437,1大匙
298,179,100cc
298,918,1大匙
298,1150,適量
299,3,3顆
299,658,2顆
299,43,3支
299,42,半個
299,119,1根
299,18,2匙
299,31,適量
299,19,1小匙
300,18,2湯匙
300,25,1湯匙
300,437,1湯匙
300,24,50ml
300,14,4顆
300,322,6根
300,652,半條
300,42,半顆
300,119,1根
301,1151,485克
301,69,120克
301,298,5克
301,17,2克
301,68,適量
301,61,1個
302,210,1包
302,225,1大匙
302,322,1支
302,10,0.5米杯
302,25,1大匙
302,19,1小匙
302,95,適量
302,31,適量
303,1152,20片
303,975,100克
303,208,40克
303,276,40克
303,1153,30克
303,318,15克
304,257,200克
304,1154,135克
304,1155,2克
304,27,20克
304,95,3克
304,1156,22克
304,1157,350克
304,256,0.3克
304,109,30克
304,115,120克
304,1158,10克
304,1159,10克
304,1160,適量
305,109,250克
305,19,52克
305,182,2.5克
305,276,15克
305,61,50克
305,69,60克
306,1161,一塊
306,271,20ml
306,19,10ml
306,14,2辦切末
306,609,4辦切片
306,137,一小把切段
306,42,半顆切絲
306,119,一根切末
306,1162,30ml
306,1163,30ml
306,135,30ml
306,27,30ml
307,113,200g
307,1164,150g
307,1165,400ml
307,36,約30片
307,1166,4顆
307,144,1大匙
307,10,100cc
307,298,1小匙
307,271,1小匙（5cc）
307,1167,15-20g
307,119,隨喜
308,62,300克
308,10,1鍋
308,352,3
308,341,150克
308,318,30克
308,95,3克
308,19,1大匙
309,1168,兩片
309,66,4支
309,254,6～8片
309,119,一條
309,31,1g
309,155,10g
309,17,2g
309,19,2g
309,225,5g
309,18,60cc
309,10,800cc
310,109,500ml
310,61,1顆
310,19,40g
310,59,50g
310,1169,1片
311,706,12條
311,336,3顆
311,254,3片
311,66,2根
311,155,適量
311,17,適量
311,24,適量
311,31,適量
312,1170,4人份
312,1171,1/3罐
312,14,1顆
312,1172,1/3罐
312,95,1/2匙
312,256,適量
312,24,1匙
312,18,1匙
312,176,1匙
313,3,3顆
313,109,30g
313,1173,20g
313,27,35g
313,309,45g
313,1174,80g
313,1175,20g
314,681,2公斤
314,187,500克
314,1176,1米杯
314,254,1小塊
314,1128,1顆
314,1177,5根
314,17,20克
314,31,1茶匙
314,1178,1大匙
314,19,1茶匙
314,1179,1.5大匙
314,1180,5克
315,3,1顆
315,19,20克
315,10,40克
315,167,1.5克
315,156,15克
315,95,1克
315,69,150克
316,197,300克
316,298,30克
316,10,600克
316,1170,200克
316,609,30克
316,203,6朵
316,1181,600克
316,52,少許
316,148,30克
316,256,小匙
316,17,茶匙
316,1182,小匙
318,216,200克
318,109,120克
318,1186,200克
318,1187,40克
318,180,12克
318,1188,200克
318,1189,適量
318,107,1根
318,1190,60克
319,524,3片
319,254,20克
319,43,2根
319,24,10克
319,230,1把
319,88,5根
319,207,2根
319,31,3克
319,26,3克
319,296,3瓣
319,77,2根
319,17,10克
319,1191,2克
319,386,1克
319,529,2顆
319,712,1片
320,1192,300克
320,1193,100克
320,266,100克
320,296,10克
320,176,2大匙
320,26,3大匙
320,19,1小匙
320,17,2克
320,256,2克
321,3,2 顆
321,706,4 尾
321,162,1/2 朵
321,1194,2 片
321,721,2 片
321,638,1 小匙
321,24,1 小匙
321,356,220 毫升
322,1195,900g
322,9,450g
322,1196,900CC
323,3,2顆
323,267,1小把
323,129,10尾
323,14,3瓣
323,206,適量
323,17,適量
323,24,適量
324,69,65g
324,10,120cc
324,521,2條
324,36,適量
324,52,適量
324,95,少許
325,3,3顆
325,109,20g
325,1197,10g
325,1198,20g
325,27,35g
325,309,45g
325,1199,10朵
325,1200,1包
326,3,3顆
326,77,2根
326,1201,些許
327,1202,200g
327,207,4條
327,1203,300g
327,18,100ml
327,10,50ml
327,427,1大匙
327,19,些許
327,1204,1包
327,712,3~4片
327,1124,些許
327,95,些許
327,1205,1大匙
328,1206,12片
328,61,75克
328,27,50克
328,1207,125毫升
328,179,200克
329,1208,2包
329,1209,75克
329,1210,半杯
329,1211,適量
329,1212,適量
329,1213,適量
330,749,2把
330,1128,5瓣
330,17,10克
330,19,5克
331,1214,1盒
331,1215,1盒
331,71,1盒
331,43,2支
331,380,30克
331,427,10克
331,472,100毫升
331,138,適量
332,1216,95g
332,314,15g
332,442,3g
332,19,50g
332,311,50g
332,1154,90g
332,1217,1顆
332,1218,30g
333,1219,半斤
333,1220,半斤
333,18,1杯
333,530,少許
333,66,2根
334,1221,1片
334,3,2顆
334,468,4片
334,1222,1片
334,1223,少許
334,1111,5克
334,30,少許
335,257,100克
335,109,55克
335,352,1克
335,95,少量
335,27,10克
335,276,20克
335,77,適當
335,67,少量
335,3,1顆
336,768,3-4
336,1224,半碗
336,1225,2匙
336,1226,1匙
336,1227,1匙
336,648,2匙
336,862,1匙
336,14,5顆
336,27,2匙
336,25,2匙
336,1228,半碗
337,1229,128g
337,109,184g
337,1230,1
337,671,3g
337,154,30g
337,153,44g
337,989,99g
337,17,6g
338,1231,600克
338,254,6片
338,14,7瓣
338,43,4支
338,52,1條
338,281,4顆
338,530,3克
338,529,1粒
338,119,1根
338,102,8克
338,18,20毫升
338,24,3克
338,170,2顆
339,1232,1 片
339,89,1 包
339,380,1 大匙
339,18,10 ml
339,24,1 大匙
339,19,1/3 大匙
339,270,些許
340,250,300克
340,1233,200克
340,170,200克
340,52,200克
340,1234,3塊
340,14,20克
341,373,3支
341,1111,10克
341,14,4瓣
341,43,1支
341,95,0.5匙
341,1235,灑兩下
342,285,1大把
342,1236,各1大匙
342,10,100cc
342,289,少許
342,203,數朵
342,17,少許
343,257,240克
343,1237,60克
343,265,8克
343,10,230克
343,1238,3克
343,19,10克
344,1239,1包
344,1240,4條
344,1241,15顆
344,1242,1盒
344,1243,1盒
344,387,4顆
344,10,1000cc
344,1244,200cc
344,1245,350cc
344,9,2大匙
344,712,3片
344,1246,1包
344,15,20克
344,79,5顆
344,43,4支
344,17,2小匙
345,42,2顆
345,1247,4顆
345,14,10-15粒
345,379,2顆
345,1234,1/2盒
345,125,300克
345,472,適量
345,156,3-4大匙
345,1248,適量
345,77,適量
345,229,適量
346,1249,82g
346,154,42g
346,1250,所有
346,309,104g
346,363,32g
346,259,34g
346,336,2
346,442,3g
346,153,80g
